,text,label,id
2822,The owner of a restaurant in Minneapolis that was damaged during protests of the death of George Floyd a black man who died while being detained by a white police officer has said he stands with the community despite the damage to his business ,0,2822
2823,The Palestinian Authority PA will no longer accept tax revenues collected on its behalf by Israel following its decision to trim the sum over the PA s financial support of militants families Palestinian President Mahmoud Abbas said ,0,2823
2824,The pandemic is clearly the precipitating cause of today s crisis but there s an underlying disease that has been with us for a long time neoliberal economics ,1,2824
2825,The pandemic response has handed Democrats a once in a lifetime opportunity to grow dependence on government thereby establishing permanent entitlements and buying votes pass pork barrel spending for special interests under cover of pandemic relief and leverage reopenings of businesses churches and schools to check more things off their hard left wishlist from killing the economy to address climate change to defunding the police ,1,2825
2826,The percentage of U S adults under age 65 who skip essential prescription drugs because of price has declined a five year study found ,0,2826
2827,The petition argues that Jefferson s role in writing the Declaration of Independence makes him worthy of admiration despite his slave ownership ,0,2827
2828,The phony indignation of Republican senators who balk at assisting the states cities and towns financially devastated by the virus is as unearned as their perennial denigration of the poor receiving food stamps when they know full well that their farmers receive billions in subsidies to stay in business ,1,2828
2829,The photograph of Katie Bouman sitting in front of her computer with the first black hole image instantly made her the face of the project which is why an informal coterie of sexist trolls kicked off a sexist investigation to invalidate her contributions ,1,2829
2830,The picture that emerges is of a system of staggering complexity riddled with obstacles and cracks that prioritizes babies over mothers thwarts women at every turn frustrates doctors and midwives and incentivizes substandard care ,0,2830
2831,The plan would particularly benefit black Latino and lower income households as well as households headed by people who never finished college the researchers said ,0,2831
2832,The plastics industry recently on its back foot over ocean pollution fears has worked to turn the tide on plastic bag bans ,0,2832
2833,The player vote ending Thursday at midnight a simple majority vote will determine the outcome of the NFL CBA is a monumental referendum for the next decade of the NFL ,0,2833
2834,The point is that lefties don t think the difficulty of enforcing heavy handed gun laws is an argument against imposing them ,0,2834
2835,The police chief in Louisville Kentucky said on Friday he intended to fire one of three officers involved in the shooting death of Breonna Taylor a Black woman killed in a burst of gunfire when drug investigators entered her home ,0,2835
2836,The police lynching of George Floyd provoked widespread denunciation with even ghouls like Rush Limbaugh and Mitch McConnell condemning the individual officers responsible for the death ,1,2836
2837,The police lynching of George Floyd provoked widespread denunciation with even ghouls like Rush Limbaugh and Mitch McConnell condemning the individual officers responsible for the death ,0,2837
2838,The Polish president promised to ban the propagation of LGBT ideology in public institutions and the promotion of homosexuality in schools ,1,2838
2839,The poll results came as new rules brought in by the so called Conservative government mean schools in England will be forced to hold mandatory LGBT inclusive sex education including the promotion of gender ideology ,1,2839
2840,The positive test for a banned substance comes as a major embarrassment to Australian swimming given the headline grabbing podium protest that 400 freestyle silver medalist Mack Horton made on Sunday over Sun Yang s participation at the worlds ,0,2840
2841,The Post said the talks on payroll taxes were in the early stages and that officials had not decided whether to push Congress to formally approve a reduction ,0,2841
2842,The president and his Republican brethren made all kinds of predictions about what would happen if their tax plan passed and each of those predictions from job creation to growth rates to the fiscal impact turned out to be wrong ,1,2842
2843,The president has called for a tough response to the protests in order to dominate the streets and has threatened to call in active duty troops to quell unrest in cities where local authorities were unable to do so ,0,2843
2844,The president has failed miserably at handling the first serious challenges of his presidency COVID 19 and the racial justice protests Conway charged They have not only revealed the incompetence of the failing flailing president but his inhumanity as well Conway argued ,1,2844
2845,The president insisted his Department of Health and Human Services was running the health care exchange well and better than the Obama administration had but claimed the coverage was still bad ,0,2845
2846,The president is an obvious horror show but he s enabled by members of a movement most saliently characterized by its racism and vengeance and by apologists who insist the rest of us must understand and respect that movement ,1,2846
2847,The president left the composition of the task force and its focus murky in a series of tweets Wednesday morning Trump said he may remove some members of the group and add others though he did not indicate whom he had in mind At the White House Trump said he would add two or three members by next week ,0,2847
2848,The president a onetime reality TV star added some new surprises to the mix on Tuesday ,1,2848
2849,The president who has encouraged a militaristic response to the nationwide demonstrations while being accused of showing a lack of empathy for the plight of Black Americans used his speech to take aim at some of the protesters ,0,2849
2850,The president s likely opponent in the November elections Democrat Joe Biden was not among those who were inspired Instead tone deaf as he is to the American people and the things of the Spirit he said the president s appearance outside the church shows he is more interested in power than in principle ,1,2850
2851,The Pro Football Hall of Fame s Centennial class of 2020 is set and among the 15 honorees selected was former NFL commissioner Paul Tagliabue who helped lead the league to new heights during his tenure from 1989 2006 ,0,2851
2852,The problem Ocasio Cortez complained wasn t that the cost of the college was prohibitively high but that the student was not offered any large discount in the form of scholarships ,0,2852
2853,The progressive push to bend Americans attitudes and their male and female civic society around the idea of gender identity has already attacked and cracked many of the popular social rules that help Americans manage the cooperation and competition among and between complementary different and equal men and women ,1,2853
2854,The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date they said ,0,2854
2855,The protest was part of ongoing nationwide demonstrations against the killing of George Floyd by police in Minneapolis Minnesota last week ,0,2855
2856,The protesters also chanted the name of George Floyd an unarmed black man in Minneapolis who was allegedly killed by police after an officer kneeled on Floyd s neck for almost nine minutes ,0,2856
2857,The protestors reportedly are demanding that Gov Andrew Cuomo hike taxes on the state s billionaires to make up for the revenue shortfall created by the Chinese coronavirus pandemic ,0,2857
2858,The protests in London come days after Black Lives Matter and Antifa flooded the streets of the British capital over the weekend with little to no regard for the government mandated social distancing calling to burn this shit down and hailing the chaos and riots in America as a sign that the West is Falling ,1,2858
2859,The protests were sparked by a viral video showing Floyd 46 being restrained on May 25 by a Minneapolis police officer pressing his knee on Floyd s neck for nearly nine minutes ,0,2859
2860,The Proud Boys a far right group with a history of violent confrontations is gaining increased national scrutiny as academics and advocates have warned the group has ties to white supremacy ,0,2860
2861,The provision would suspend the Department of Labor s ability to prosecute any employer hiring illegal aliens and visa overstayers ,1,2861
2862,The race to produce a coronavirus vaccine is a matter of overwhelming international significance not just to bring the worldwide pandemic to an end but also for countries to show that they are at the cutting edge of scientific research ,0,2862
2863,The radical leftist has been gaining in the national polls and is beginning to take the lead in key early primary and caucus states as the February 3 Iowa caucus which kicks off the Democrat Party s nomination process draws nearer ,1,2863
2864,The rally also coincides with protests against police brutality and racism across the United States and globally after the May killing of George Floyd here by a white police officer who knelt on his neck for nearly nine minutes ,0,2864
2865,The rally is Mr Trump s first since the coronavirus closed the country in early March upending a hot economy he had hoped would carry him to a second term ,0,2865
2866,The rate which affects how much insurers charge for monthly healthcare premiums plan benefits and ultimately how much they profit represents an increase over the 1 59 percent increase proposed by the Centers for Medicare Medicaid Services CMS in February ,0,2866
2867,The reason for the attacks becomes clearer when considering that Black Lives Matter and Antifa are Marxist organizations and Marxism is an enemy of Christianity ,1,2867
2868,The Redskins tweeted the hashtag but Ocasio Cortez couldn t let that happen without taking a shot at the Redskins name ,1,2868
2869,The remarks by the BBC s head of drama Piers Wenger will confirm what many viewers have long suspected that the BBC isn t interested in making quality programming any more only in enforcing the politically correct obsessions equality diversity etc of the narrow metropolitan liberal elite ,1,2869
2870,The report is an in depth analysis of the Parkland shooting and offers a searing critique of the school and sheriff department s ability to stymie the bloodshed ,0,2870
2871,The Republican legislation would phase out the Obamacare expansion of Medicaid health insurance for the poor and disabled sharply cut federal Medicaid spending beginning in 2025 repeal most of Obamacare s taxes end a penalty on Americans who do not obtain insurance and overhaul Obamacare s subsidies to help people buy insurance with tax credits ,0,2871
2872,The Republican Party and its propaganda news media have decided to ignore reality and fully immerse themselves in TrumpWorld ,1,2872
2873,The Republican Party has been taken over by ideological extremists ,1,2873
2874,The Republican party is holding itself together by appealing to fascist evils,1,2874
2875,The Republican Party is poised to cement its hold on power in state legislatures and the U S House of Representatives after winning nearly every election in which the power to redraw legislative maps was at stake ,1,2875
2876,The Republican Party unsurprisingly has taken the position that President Trump should be defended ,1,2876
2877,The Republican president assumed he was helping the industry at the expense of the environment a trade off Trump was happy to make since he rejects climate science anyway ,1,2877
2878,The Republican president entered the initial round of talks with the North Korean dictator in Singapore with minimal preparation Trump went so far as to mock the very idea of doing pre summit homework and soon after he made a series of concessions to Kim Jong un in exchange for effectively nothing ,1,2878
2879,The Republican president proceeded to pitch an aggressively anti immigrant message ahead of Election Day 2018 when voters handed Democrats control of the House ,1,2879
2880,The Republican led Legislature and GOP Gov Bill Lee have dismissed the idea of offering absentee ballots to all voters with lawmakers voting against Democratic expansion proposals more than once this week as they meet during pandemic times ,0,2880
2881,The Republicans corporate tax cuts also magnified economic inequality said Ian Shepherdson chief economist at Pantheon Macroeconomics ,0,2881
2882,The request in a letter from Ways and Means Committee Chairman Richard Neal to IRS Commissioner Charles Rettig is viewed by Democrats in the House of Representatives as a vital first step toward oversight of Trump s income taxes and business network which some lawmakers believe could be rife with conflicts of interest and potential tax law violations ,0,2882
2883,The researchers analyzed data collected between 2009 and 2012 from a sample of people on Medicare the government run health insurance program for the elderly and disabled to see if eliminating out of pocket costs had closed the gap between rich and poor and led to more mammograms and colonoscopies ,0,2883
2884,The resolution which the House had approved in March marked a rare bipartisan effort to curb Trump s powers and underscored lingering concerns among some lawmakers that tensions with Tehran could escalate into a war Supporters have acknowledged they do not have enough support to override Trump s veto the seventh of his presidency ,0,2884
2885,The result is that at a time when the United States is facing another public reckoning over civil rights abuses by police the Justice Department unit charged with handling such problems has remained largely sidelined ,0,2885
2886,The result of this tribalism will not be a catharsis of white identity improving equality for non whites It will be resentment towards being the only tribe not given the special treatment bestowed by victimhood ,1,2886
2887,The result was a mess car manufacturers which had already begun taking steps to comply with the Obama era tough fuel efficiency standards for the auto industry faced the prospect of having to make different vehicles to sell in different parts of the country ,0,2887
2888,The retail holiday Black Friday saw protests in a long list of countries including France Germany the United States with some activists entering stores and others holding mock funerals ,0,2888
2889,The revelation of more than 1 billion in public money erroneously paid out shines a light on the part of the government s massive relief program with which most ordinary Americans are most familiar ,1,2889
2890,The right to abortion is just that the right to kill unborn humans But pro abortionists like Quinn and Cuomo find it easier to argue that they are fighting for reproductive rights even though pro lifers are not objecting to any woman s right to reproduce or that fetuses are not humans but clumps of cells Just as with slave owners and eugenicists before them it s easier for pro abortionists to advocate for murder after they ve dehumanized the lives they want to end ,1,2890
2891,The right wing media personality who claimed the 2012 Sandy Hook massacre was a hoax was sued by the parent of a young boy slain in the attack ,1,2891
2892,The rising hysteria among gun nuts has led to Watts being personally inundated on social media with grotesque misogynist harassment in recent days ,1,2892
2893,The rollback of National Environmental Policy Act NEPA called an international treasure by one former EPA official will allow the fossil fuel industry to quickly get approval for new projects that could send climate warming pollution causing emissions into surrounding communities as well as harm wildlife habitats and federally protected lands with scant oversight ,0,2893
2894,The Roman Catholic Church allows only men to be ordained as priests and women have traditionally been consigned to the shadows of its administration ,0,2894
2895,The ruling will lead to a tsunami of polarizing court cases and further degradation of Americans natural rights to free speech to free association and to worshipping God as their consciences require ,1,2895
2896,The safe heavily researched HPV vaccine remains tragically under used and anti vaccine movies and conferences could make it more so if we re not careful ,1,2896
2897,The same goes for Govs Gavin Newsom Andrew Cuomo Jay Inslee and every other Wuhan virus Karen issuing diktats from on high ,1,2897
2898,The same people who tell you enforcing our immigration laws is impossible because we can t round up millions of illegal aliens will have no problem whatsoever rounding up millions of defiant gun owners ,1,2898
2899,The Sandy Hook tragedy rocked the United States when a 20 year old man shot and killed his mother at home and then went on a rampage at the school also killing himself ,0,2899
2900,The Saudi Ministry of Justice made the announcement on Sunday that women in Saudi Arabia who have been divorced by their husband will now be notified of their new marital status by a text suggesting the measure ends secret divorces cases where Saudi men end a marriage without the knowledge of their former spouse ,0,2900
2901,The second case was on whether a person s claimed sense of gender identity allowed them to claim workplace sex discrimination against their transgender status ,1,2901
2902,The second side is represented by lenders who in my view do little to assess an individual s ability to repay a student loan If a student borrows to enroll in a program limits placed on amounts borrowed are quite high when federal and private loans are combined ,0,2902
2903,The second thing to note is that it s nonetheless a terrifying development that will almost certainly lead to more violence especially in light of what promises to be a chaotic but close election where violent tactics and intimidation could affect the outcome ,1,2903
2904,The self flattering conceit that sustains NeverTrump s criticism is that Trump supporters are participating in a cult of personality ,1,2904
2905,The Senate Republican leader said that some Democrats told him in private they were embarrassed by Pelosi and Schumer s political stunt ,0,2905
2906,The Senegalese was subjected to insults and monkey chants during the match against Inter Milan at San Siro on Boxing Day and was sent off for dissent late in the game with Napoli coach Carlo Ancelotti blaming his loss of temper on the atmosphere in the stadium ,1,2906
2907,The sharp reductions documented in carbon emissions and air pollution caused by coronavirus related lockdowns have offered a sort of preview of the kind of improvements that can be made when drastic action is taken ,0,2907
2908,The slogan of defund the police has arisen in the wake of rioting and looting that hit cities around the country following the killing of George Floyd an unarmed and handcuffed black man at the hands of Minneapolis police on Memorial Day ,0,2908
2909,The spectacular rise of human civilization that took place during the last 10 000 years now appears to be coming to an end with the refusal of our species to significantly curb the carbon emissions and pollutants that might cause human extinction ,1,2909
2910,The specter of abortion regret has been used by lawmakers and judges alike to impose or uphold rules making it harder for people to get abortions ,0,2910
2911,The SPLC last year released hundreds of emails of Stephen Miller the architect of Trump s immigration policies such as the child parent separations at the border and the Muslim ban in which he cited and promoted explicitly white nationalist websites ,0,2911
2912,The startling aggressive attacks on peaceful protesters by the National Guard occurred after a pointed threat from the Pentagon that if the Guard couldn t handle the situation active duty military units would be sent to deal with civilians the Times reported ,1,2912
2913,The state is now considered to be one of the worst COVID hotspots in the world and hospitals are in a desperate situation ,0,2913
2914,The stimulus boosted investor sentiment even as several economists cut forecasts for 2020 global growth as the fast spreading virus hampers business operations in the world s second largest economy ,0,2914
2915,The stuff beyond military toys to make Trump happy include an increase in business tax deductions for meals and entertainment ,0,2915
2916,The success of the Trump administration s Operation Warp Speed stands as one of the greatest achievements of the Trump presidency or any presidency ,0,2916
2917,The suggestion that the use of the phrase ladies and gentlemen is a real threat to transgender individuals downplays their actual struggle for acceptance in modern America ,0,2917
2918,The summer s simmering anger and demands for justice that Floyd s death ignited have transformed into huge voter turnout for Black Americans in some parts of the country ,0,2918
2919,The Supreme Court has redefined the 1964 workplace sex discrimination law to cover transgender people who claim to have changed their sex ,1,2919
2920,The Swiss private banking unit of HSBC Holdings Plc will pay 192 4 million to resolve a U S probe of its role in helping wealthy Americans evade taxes by using undeclared Swiss bank accounts the U S Department of Justice said on Tuesday ,0,2920
2921,The switch from Obama s Making Work Pay tax break to the Republican payroll tax reduction effectively raised taxes on 51 million households by an average of 134 each the Tax Policy Center estimated at the time ,0,2921
2922,The targeted killing is the latest demonstration of how two decades after the CIA spotted but was unable to kill a man they believed was al Qaeda leader Osama bin Laden in Afghanistan the U S has become adept at hunting and killing its enemies particularly in the troubled regions of the Middle East South Asia and Africa ,1,2922
2923,The tax overhaul temporarily lowered federal income tax rates for individuals and raised the standard deduction that people can use to reduce their taxable income ,0,2923
2924,The taxpayer funded BBC has announced that 16 year old eco warrior Greta Thunberg will be guest editing the broadcaster s flagship current affairs radio programme the Today show ,1,2924
2925,The text implies Biden if elected president would fully enforce the transgender ideology on 325 million Americans whether in sports the military K 12 schools and healthcare ,1,2925
2926,The think tank whose international patrons have included the NeverTrump conservative Bill Kristol and Iraq war cheerleader Richard Perle smeared Geller and Spencer in a new report titled Free to be Extreme ,1,2926
2927,The three major networks like most of the dinosaur media are so diabolically possessed with hatred for Donald J Trump that they actively conceal virtually anything that shines a positive light on the president,1,2927
2928,The Times reported that Bill Gates had met in with Epstein multiple times ,0,2928
2929,The Times about face was just one example of a little Orwellian campaign that s sprung up in the liberal media since the Disneyland measles outbreak to try to rewrite history by shoehorning vaccine opposition into the shopworn trope that it is conservatives who are anti science ,1,2929
2930,The top Democrat on tax policy in the U S House of Representatives said on Tuesday that he is determined to seek President Donald Trump s tax returns despite the political victory handed to Trump by Special Counsel Robert Mueller ,0,2930
2931,The tragedy of America s 18 years in Afghanistan has been a stubborn refusal to admit the Afghan government is incapable of standing on its own no matter how much money is poured into it how much training its troops are given or how many of its battles American soldiers fight ,1,2931
2932,The transgender effort to suppress any recognition that men and women are different and complementary would not matter except for the movement s political alliance with wealthy progressives and radical feminists who wish to destroy the political power of the male and female family ,1,2932
2933,The transgender ideology says people have the government enforced right to be treated as male or female according to their sense of gender identity ,1,2933
2934,The travel ban would not have prevented the country s deadliest terrorist attacks in recent years which were committed by right wing Americans not immigrants the anti immigrant extremist who killed 22 shoppers at a store in El Paso the white supremacist who killed 17 students and teachers at a school in Parkland Florida or the anti Semite who killed 11 worshipers at a synagogue in Pittsburgh ,0,2934
2935,The Treasury Department has quite flagrantly violated a law that requires it to turn over any individual s tax returns to the House Ways and Means Committee upon request ,1,2935
2936,The Treasury Department s inspector general is looking into the opportunity zone program following stories by ProPublica and The New York Times about how the tax break meant to help the poor had been manipulated by billionaires ,0,2936
2937,The trio ended up on the wet slippery wall after smugglers abandoned them ,0,2937
2938,The true elegance of ranked choice voting is that it encourages candidates to campaign and to govern in an inclusive manner that leads to better representation for everyone It incentivizes candidates to look beyond their base and seek out second choice support ,0,2938
2939,The Trump administration and Congressional Republicans continue to seek cuts in food stamps and health care for children as DCReport keeps advising readers ,1,2939
2940,The Trump administration and Republicans in Congress have stepped up their efforts to hold China accountable for intellectual property theft unfair trade practices and aggression towards U S allies in East Asia as it seeks to replace the U S as the world s superpower by 2049 ,0,2940
2941,The Trump administration announced the expansion of its controversial travel ban late last month saying it would add immigration restrictions on citizens from Nigeria Myanmar Eritrea and Kyrgyzstan who want to live or work in the U S permanently ,0,2941
2942,The Trump administration anticipates launching a far reaching promotions campaign by November to encourage Americans to get vaccinated against the coronavirus contingent on evidence that a successful vaccine will be available roughly by year end a senior administration official said ,0,2942
2943,The Trump administration gave the Border Patrol unchallengeable authority over migrants seeking asylum by invoking a little known power given to the Centers for Disease Control and Prevention the U S public health agency to ban the entry of people or things that might spread infectious disease in the U S ,0,2943
2944,The Trump administration has barred the top US disease expert from speaking freely to the public after he warned the coronavirus may be impossible to contain,0,2944
2945,The Trump administration has continued to deny climate change findings and make scientific reports inaccessible to the public ,0,2945
2946,The Trump administration has made it clear that abortion is neither health care nor family planning ,0,2946
2947,The Trump administration has repeatedly said there is an ongoing crisis at the southern border and sought to deter migrants many of whom were Central American families from making the journey ,1,2947
2948,The Trump Administration hasn t built a single foot of border fencing after thirty months of riling up its supporters with claims that the wall was vital to national security ,1,2948
2949,The Trump administration is proposing tariffs on up to 2 4 billion worth of French imports including Roquefort cheese handbags lipstick and sparkling wine in retaliation for France s tax on American tech giants like Google Amazon and Facebook ,0,2949
2950,The Trump administration is working on a plan to let the Social Security Administration SSA check up on claimants on Facebook and Twitter in order to root out fraud and abuse in the disability program ,0,2950
2951,The Trump administration made its anti LGBTQ healthcare announcement on the fourth anniversary of the Pulse massacre in Pride month ,1,2951
2952,The Trump administration may no longer enforce a rule requiring individual Americans to carry health insurance or pay a penalty if they do not a senior White House official said on Sunday,0,2952
2953,The Trump administration on Thursday proposed rolling back an Obama era rule for workers who provide in home care through state Medicaid programs that could eliminate their automatic union dues payments ,0,2953
2954,The Trump administration on Thursday scrapped one of its most ambitious proposals for lowering prescription medicine prices backing down from a policy aimed at health insurers and raising the possibility of new measures focused on drugmakers ,1,2954
2955,The Trump administration said under the new agreement the U S would also work with Sudan to help ease its debt burden and become a part of the broader international community ,0,2955
2956,The Trump administration shelved a document created by the nation s top disease investigators with step by step advice to local authorities on how and when to reopen restaurants and other public places during the still raging coronavirus outbreak,0,2956
2957,The Trump campaign said faith is an important component of the president s efforts to rebuild the country and outreach to Muslims is included ,0,2957
2958,The Trump regime appears to have given up on containing the outbreak and is just focusing on managing the political fallout This week the White House rejected its own sensible science based guidelines to re open states and Trump has left it up to governors to decide how and when to reopen their economies ,0,2958
2959,The Trump regime s efforts include changes to immigration laws designed to maintain a white majority detention centers and concentration camps specifically targeting Hispanic and Latino migrants and refugees and efforts to keep African Americans and other non whites from voting ,1,2959
2960,The Trump tax cuts also doubled the child tax credit and expanded its eligibility which greatly helps the American working class family ,0,2960
2961,The truth is that in the face of a challenge as immense as climate change government action is necessary if we want to ensure that our planet remains livable for future generations ,0,2961
2962,The Turkmen government also published photos of contact sporting events such as wrestling and martial arts which most of the world has canceled to prevent the spread of the deadly pathogen originating in central Wuhan China ,1,2962
2963,The tweet comes on the heels of Trump s hostile response to protests against racial injustice engulfing the United States following the death of Floyd an unarmed Black man who died after a white police officer knelt on his neck for almost nine minutes in Minneapolis ,1,2963
2964,The two groups fired pepper spray at each other at least one Trump supporter beat a Black Lives Matter protester with a baseball bat and a Trump supporter sprayed a fire extinguisher ,0,2964
2965,The two men are known to be friendly and frequently golf together at Mar a lago But apart from their friendship Trump should feel a great bond with Limbaugh After all without his three decades of on air bombast bluster and fearless defense of his audience there likely would not be a President Trump ,1,2965
2966,The two white men who were caught on film shooting and killing Ahmaud Arbery an unarmed 25 year old African American man in February were arrested and charged with murder two days after the video was shared with the public sparking widespread outrage ,0,2966
2967,The typical occupations held by middle class Americans have changed over the years and a greater amount of all income generated has moved into the hands of individuals and households in the top shares of earners ,0,2967
2968,The U N Human Rights Council on Friday condemned discriminatory and violent policing after the death of George Floyd in Minneapolis last month and ordered a report on systemic racism against people of African descent ,0,2968
2969,The U S ambassador to Germany Richard Grenell doubled down on his defense of Vice President Mike Pence as Democratic presidential candidate Pete Buttigieg appears to have tried to put the feud with Grenell to rest ,0,2969
2970,The U S Centers for Disease Control and Prevention has asked state public health officials to prepare vaccine distribution to high risk groups as soon as late October or November according to documents published by the agency on Wednesday ,0,2970
2971,The U S Centers for Medicare and Medicaid Services said on Thursday it plans to spend 10 million on advertising for the upcoming Obamacare open enrollment period that starts in November a sharp cut from the 100 million spent last year ,0,2971
2972,The U S Congress is moving to extend by another year tax breaks for beer wine and distilled spirits worth hundreds of millions of dollars that were initially approved as part of tax reform in 2017 ,0,2972
2973,The U S Congress was wrestling with healthcare again on Tuesday as lawmakers from both parties considered some approaches beyond simply repealing and replacing Obamacare ,0,2973
2974,The U S debate over restrictions for fighting the coronavirus intensified on Monday as protesters labeled mandatory lockdowns as tyranny while medical workers and health experts cautioned that lifting them too soon risked unleashing a greater disaster ,0,2974
2975,The U S government has begun preparing to distribute the vaccines including talking to private companies about developing technology to track their deployment and monitor who has received them ,0,2975
2976,The U S government on Monday said it would increase by 2 53 percent on average 2020 payments to the health insurers that manage Medicare Advantage insurance plans for seniors and the disabled a reflection of a new estimate on medical cost growth ,0,2976
2977,The U S government said on Monday the deadline for signing up for 2020 insurance plans under the Affordable Care Act ACA has been extended by three days to Dec 18 to accommodate those who experienced issues while attempting to enroll ,0,2977
2978,The U S House of Representatives on Tuesday approved a 1 4 trillion spending package to avert a partial government shutdown that also would raise the U S tobacco purchasing age to 21 and permanently repeal several of the Affordable Care Act s ACA taxes ,0,2978
2979,The U S Internal Revenue Service on Friday said it was sending thousands of letters to taxpayers who failed to report virtual currency transactions saying they may owe taxes ,0,2979
2980,The U S manufacturing jobs boom comes as free trade economists billionaire donors and establishment media pundits have routinely claimed that Trump s 25 percent tariff on imported steel and ten percent tariff on aluminum would cripple the American economy ,1,2980
2981,The U S moved aggressively over the past year to reduce the number of asylum seekers arriving at its southwest border through a series of measures aimed at making it a less attractive option ,0,2981
2982,The U S president has come under sustained criticism for his racially incendiary rhetoric since launching his candidacy in 2015 including his repeated use of the word invasion to describe immigration along the U S Mexico border ,1,2982
2983,The U S protests over racial injustice should address the violence and discrimination faced by black transgender women rights groups said on Monday with at least a dozen trans people murdered this year in the United States ,0,2983
2984,The U S Senate voted 90 7 on Thursday to debate the annual National Defense Authorization Act or NDAA setting the stage for a battle between Democrats and President Donald Trump s Republicans over changing the names of military bases named after Confederate generals ,0,2984
2985,The U S Senate rushing to meet a looming deadline approved and sent to President Donald Trump a 1 4 trillion package of fiscal 2020 spending bills that would end prospects of government shutdowns at week s end when temporary funding expires ,0,2985
2986,The U S states of Texas and Ohio have ordered abortions be postponed as non essential procedures to free up resources to fight coronavirus a move critics said on Tuesday was political ,0,2986
2987,The U S Supreme Court on Friday temporarily prevented a Louisiana law imposing strict regulations on abortion clinics from taking effect in a case that presents a key test on the contentious issue following last year s retirement of Justice Anthony Kennedy a pivotal supporter of abortion rights ,0,2987
2988,The U S Supreme Court on Monday rebuffed a bid by gun rights advocates to overturn President Donald Trump s ban on bump stocks devices that enable semi automatic weapons to fire rapidly like a machine gun implemented after the 2017 Las Vegas mass shooting ,0,2988
2989,The U S Supreme Court on Monday announced it will hear arguments in a case first brought by Republican state Attorneys General that was designed to permanently kill ObamaCare ,0,2989
2990,The U S Saudi war in Yemen the bloody war that Trump continued over the bipartisan congressional objections has generated the world s worst humanitarian crisis and it is farther than ever from success ,1,2990
2991,The UK based journal which now self identifies as progressive and openly agitates for abortion rights gender theory the LGBT agenda the elimination of whiteness and streamlined international migration claimed in its July 9 editorial that the current US administration s unilateral action notifying the UN that the USA is withdrawing violates US law because it does not have express approval of Congress to leave WHO ,0,2991
2992,The unemployment tax rate in Florida is already the lowest in the nation at 50 per person per year ,0,2992
2993,The unions and Democrats claim that money is the problem even though the decrepit schools of Baltimore rank third in the U S for per capita spending ,1,2993
2994,The United Nations Humanitarian Affairs office warned on Monday that nearly a million Syrian civilians from northwest Idlib province had been displaced in a Russia backed offensive there by dictator Bashar al Assad that began in December ,0,2994
2995,The United States is a failed democracy and a mafia state the natural result of what happens when capitalism is deregulated ,1,2995
2996,The United States should learn from China and genuinely protect human rights by restricting gun ownership an editorial in a widely read state run Chinese newspaper said on Friday ,0,2996
2997,The United States will expand the scope of a program that returns non Mexican migrants crossing Mexico s border to that country to await their U S court hearings the Department of Homeland Security said on Thursday ,0,2997
2998,The University of Southern California USC has fired two employees who allegedly accepted enormous bribes in exchange for facilitating the acceptance of dozens of students the school has said in an official statement ,0,2998
2999,The useful idiot white liberal youth who see themselves as righteous crusaders for the downtrodden minorities are doing the dirty work of communist agitators in what has become the largest global brainwashing operation of the 21st century ,1,2999
3000,The Utah Republican Sen Mike Lee honed his inner troll while using everything from posters showing Aquaman and Star Wars characters to quotes from Austin Powers to paint the Green New Deal bill as ridiculous and something that would never pass in Congress and never work ,1,3000
3001,The utter failure of private capitalism to prepare for the coronavirus should have surprised no one Private capitalism as business school graduates repeat focuses on profit The profit incentive they learn makes private capitalism the superior most efficient economic system available ,1,3001
3002,The vaccine was consequently linked to the death of numerous children leading to a criminal investigation two congressional inquiries and a sharp decline in the number of parents getting their children vaccinated ,0,3002
3003,The Vegan Society has said that vegans should be given their own shelf in refrigerators at work and employers should protect them from offensive jokes about their dietary choices ,0,3003
3004,The video also shows Trump claiming that a coronavirus vaccine will be available relatively soon only to be contradicted by Dr Robert Kadlec of the Department of Health and Human Services DHS ,1,3004
3005,The Virginia Senate late on Thursday passed bills to require background checks on all firearms sales limit handgun purchases to one a month and restore local governments right to ban weapons from public buildings and other venues ,0,3005
3006,The volatility that Gorsuch and Kavanaugh bring to the court was on display Monday in the court s 6 3 decision giving gay lesbian and transgender workers protection under a 1964 federal law banning employment discrimination ,0,3006
3007,The votes come as a new conservative majority on the nation s highest court has made abortion rights supporters nervous ,0,3007
3008,The war against President Trump s invisible enemy spasms on and we re regularly reminded that healthcare workers dangerously ill equipped must beg for personal protective equipment ,1,3008
3009,The Washington Post offers a glimpse into its woke Taliban occupied workplace ,1,3009
3010,The wave of violence started as protests against the death of George Floyd a black man who died in May at the hands of police in Minneapolis and quickly devolved into mob rule in cities across America ,0,3010
3011,The wealthy are quite reasonably reluctant to give away more of their money than they have to and would simply move to more tax friendly jurisdictions thus meaning the governments in high tax jurisdictions would have less to spend on worthy projects ,0,3011
3012,The White House and Lafayette Park have become a focal point for Black Lives Matter protesters calling for justice and equality after the death of George Floyd a black man who died after a white officer kneeled on his neck for nearly nine minutes ,0,3012
3013,The White House coronavirus task force will wind down as the country moves into a second phase that focuses on the aftermath of the outbreak President Donald Trump said on Tuesday ,0,3013
3014,The White House Council of Economic Advisers CEA estimated that 13 million Americans will have increased access to health care due to President Donald Trump s executive action according to a report released recently ,0,3014
